"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Piña, Manny","444489","2019","179","109",0.228,0.223,0.0050000000000000044,0.411,0.401,0.009999999999999953,0.308,0.305,0.0030000000000000027
"Austin, Tyler","592122","2019","179","88",0.188,0.198,-0.010000000000000009,0.409,0.455,-0.04600000000000004,0.298,0.32,-0.02200000000000002
"Zobrist, Ben","450314","2019","176","128",0.26,0.244,0.016000000000000014,0.313,0.317,-0.0040000000000000036,0.303,0.303,0
"Núñez, Eduardo","456488","2019","174","143",0.228,0.239,-0.010999999999999982,0.305,0.311,-0.006000000000000005,0.233,0.247,-0.013999999999999985
"Plawecki, Kevin","608700","2019","174","128",0.222,0.221,0.0010000000000000009,0.342,0.358,-0.01599999999999996,0.273,0.284,-0.010999999999999954
"Bour, Justin","571506","2019","170","100",0.172,0.193,-0.02100000000000002,0.364,0.383,-0.019000000000000017,0.267,0.287,-0.019999999999999962
"Miller, Brad","543543","2019","170","109",0.26,0.242,0.018000000000000016,0.565,0.519,0.04599999999999993,0.368,0.348,0.020000000000000018
"Duffy, Matt","622110","2019","169","119",0.252,0.253,-0.0010000000000000009,0.327,0.331,-0.0040000000000000036,0.299,0.311,-0.01200000000000001
"Lowe, Nathaniel","663993","2019","169","104",0.263,0.259,0.0040000000000000036,0.454,0.455,-0.0010000000000000009,0.328,0.33,-0.0020000000000000018
"Long Jr., Shed","643418","2019","168","112",0.263,0.206,0.05700000000000002,0.454,0.325,0.129,0.333,0.27,0.063
"Polanco, Gregory","570256","2019","167","104",0.242,0.229,0.012999999999999984,0.425,0.409,0.016000000000000014,0.305,0.296,0.009000000000000008
"Fisher, Derek","605233","2019","167","89",0.185,0.212,-0.026999999999999996,0.37,0.37,0,0.285,0.3,-0.015000000000000013
"González, Carlos","471865","2019","166","95",0.2,0.203,-0.0030000000000000027,0.283,0.323,-0.040000000000000036,0.254,0.273,-0.019000000000000017
"Thaiss, Matt","642136","2019","164","95",0.211,0.209,0.0020000000000000018,0.422,0.358,0.064,0.303,0.283,0.020000000000000018
"Iannetta, Chris","455104","2019","164","91",0.222,0.229,-0.007000000000000006,0.417,0.415,0.0020000000000000018,0.303,0.314,-0.01100000000000001
"Ford, Mike","645801","2019","163","115",0.259,0.28,-0.02100000000000002,0.559,0.481,0.07800000000000007,0.372,0.36,0.01200000000000001
"Goins, Ryan","572365","2019","163","101",0.25,0.199,0.05099999999999999,0.347,0.289,0.057999999999999996,0.298,0.26,0.03799999999999998
"Reynolds, Mark","448602","2019","162","81",0.17,0.166,0.0040000000000000036,0.311,0.296,0.015000000000000013,0.267,0.272,-0.0050000000000000044
"Cervelli, Francisco","465041","2019","160","101",0.213,0.204,0.009000000000000008,0.348,0.348,0,0.285,0.285,0
"Knapp, Andrew","595284","2019","160","88",0.213,0.214,-0.0010000000000000009,0.324,0.366,-0.04199999999999998,0.282,0.299,-0.017000000000000015
"Tucker, Cole","657061","2019","159","108",0.211,0.24,-0.028999999999999998,0.361,0.365,-0.0040000000000000036,0.264,0.283,-0.01899999999999996
"Rondón, José","602922","2019","157","106",0.196,0.209,-0.012999999999999984,0.28,0.303,-0.022999999999999965,0.241,0.256,-0.015000000000000013
"Rojas, Josh","668942","2019","157","97",0.217,0.236,-0.01899999999999999,0.312,0.407,-0.09499999999999997,0.279,0.32,-0.04099999999999998
"Tilson, Charlie","605508","2019","157","106",0.229,0.24,-0.010999999999999982,0.285,0.32,-0.03500000000000003,0.256,0.277,-0.02100000000000002
"Travis, Sam","607752","2019","157","109",0.215,0.224,-0.009000000000000008,0.382,0.38,0.0020000000000000018,0.273,0.285,-0.011999999999999955
"Reyes, Pablo","622569","2019","157","107",0.203,0.186,0.017000000000000015,0.322,0.275,0.046999999999999986,0.26,0.241,0.019000000000000017
"Happ, Ian","664023","2019","156","102",0.264,0.237,0.027000000000000024,0.564,0.51,0.05399999999999994,0.368,0.342,0.025999999999999968
"González, Erik","570481","2019","156","109",0.254,0.226,0.027999999999999997,0.317,0.301,0.016000000000000014,0.262,0.248,0.014000000000000012
"Hernández, Marco","593523","2019","155","107",0.25,0.218,0.032,0.338,0.281,0.056999999999999995,0.266,0.234,0.032
"O'Neill, Tyler","641933","2019","151","88",0.262,0.216,0.04600000000000001,0.411,0.379,0.03199999999999997,0.308,0.277,0.030999999999999972
"Viloria, Meibrys","650619","2019","148","94",0.211,0.175,0.036000000000000004,0.286,0.232,0.053999999999999965,0.236,0.213,0.022999999999999993
"Stassi, Max","545358","2019","147","85",0.136,0.17,-0.034,0.167,0.26,-0.093,0.177,0.233,-0.05600000000000002
"Harrison, Josh","543281","2019","147","112",0.175,0.236,-0.061,0.263,0.401,-0.138,0.208,0.289,-0.08099999999999999
"Puello, César","527049","2019","147","88",0.248,0.231,0.016999999999999987,0.384,0.379,0.0050000000000000044,0.325,0.321,0.0040000000000000036
"Difo, Wilmer","594694","2019","144","103",0.252,0.246,0.006000000000000005,0.313,0.319,-0.006000000000000005,0.27,0.272,-0.0020000000000000018
"Williamson, Mac","607776","2019","144","84",0.156,0.199,-0.04300000000000001,0.258,0.3,-0.04199999999999998,0.23,0.266,-0.036000000000000004
"Nido, Tomás","621512","2019","144","100",0.191,0.201,-0.010000000000000009,0.316,0.333,-0.017000000000000015,0.227,0.243,-0.015999999999999986
"Culberson, Charlie","518586","2019","144","93",0.259,0.235,0.02400000000000002,0.437,0.396,0.04099999999999998,0.306,0.285,0.02100000000000002
"Brosseau, Mike","670712","2019","142","94",0.273,0.215,0.058000000000000024,0.462,0.356,0.10600000000000004,0.329,0.269,0.06
"Stewart, DJ","621466","2019","142","101",0.238,0.233,0.004999999999999977,0.381,0.394,-0.013000000000000012,0.299,0.306,-0.007000000000000006
"Gallagher, Cam","595956","2019","142","100",0.238,0.205,0.033,0.365,0.284,0.08100000000000002,0.294,0.257,0.03699999999999998
"Rodríguez, Sean","446481","2019","139","76",0.223,0.2,0.022999999999999993,0.375,0.332,0.04299999999999998,0.319,0.303,0.016000000000000014
"Riddle, JT","595375","2019","139","90",0.189,0.198,-0.009000000000000008,0.371,0.378,-0.007000000000000006,0.25,0.259,-0.009000000000000008
"Herrera, Odúbel","546318","2019","139","94",0.222,0.226,-0.0040000000000000036,0.341,0.339,0.0020000000000000018,0.272,0.278,-0.006000000000000005
"Gennett, Scooter","571697","2019","139","94",0.226,0.203,0.022999999999999993,0.323,0.296,0.027000000000000024,0.241,0.229,0.011999999999999983
"Arteaga, Humberto","600858","2019","135","97",0.197,0.222,-0.024999999999999994,0.23,0.288,-0.05799999999999997,0.221,0.255,-0.034
"Solak, Nick","669256","2019","135","87",0.293,0.249,0.043999999999999984,0.491,0.426,0.065,0.375,0.339,0.035999999999999976
"Duvall, Adam","594807","2019","130","82",0.267,0.201,0.066,0.567,0.542,0.02499999999999991,0.36,0.327,0.032999999999999974
"Maile, Luke","571912","2019","129","88",0.151,0.212,-0.061,0.235,0.332,-0.09700000000000003,0.194,0.259,-0.065
"Holaday, Bryan","592407","2019","129","96",0.278,0.236,0.04200000000000004,0.435,0.336,0.09899999999999998,0.326,0.277,0.04899999999999999
"Rogers, Jake","668670","2019","128","63",0.125,0.126,-0.0010000000000000009,0.259,0.224,0.035,0.216,0.207,0.009000000000000008
"Straw, Myles","664702","2019","128","85",0.269,0.248,0.02100000000000002,0.343,0.328,0.015000000000000013,0.323,0.313,0.010000000000000009
"Lopes, Tim","621005","2019","128","83",0.27,0.216,0.05400000000000002,0.36,0.32,0.03999999999999998,0.318,0.283,0.03500000000000003
"Trevino, Jose","624431","2019","126","96",0.258,0.239,0.019000000000000017,0.383,0.346,0.03700000000000003,0.274,0.258,0.016000000000000014
"Quinn, Roman","596451","2019","122","75",0.213,0.202,0.010999999999999982,0.37,0.343,0.02699999999999997,0.289,0.284,0.0050000000000000044
"Herrera, Rosell","594011","2019","119","79",0.2,0.209,-0.00899999999999998,0.314,0.294,0.020000000000000018,0.263,0.264,-0.0010000000000000009
"Duda, Lucas","446263","2019","119","75",0.171,0.222,-0.05099999999999999,0.324,0.452,-0.128,0.245,0.312,-0.067
"Williams, Nick","608384","2019","112","63",0.151,0.219,-0.068,0.245,0.367,-0.122,0.193,0.27,-0.07700000000000001
"Dubón, Mauricio","643289","2019","111","86",0.274,0.249,0.025000000000000022,0.434,0.357,0.07700000000000001,0.312,0.277,0.034999999999999976
"Castro, Willi","650489","2019","110","68",0.23,0.202,0.027999999999999997,0.34,0.292,0.04800000000000004,0.27,0.245,0.025000000000000022
"Martini, Nick","605361","2019","109","68",0.226,0.232,-0.006000000000000005,0.323,0.295,0.028000000000000025,0.291,0.29,0.0010000000000000009
"Peterson, Jace","607054","2019","108","77",0.22,0.248,-0.027999999999999997,0.33,0.38,-0.04999999999999999,0.258,0.293,-0.034999999999999976
"Wade, Tyler","642180","2019","108","68",0.245,0.194,0.05099999999999999,0.362,0.312,0.04999999999999999,0.303,0.269,0.033999999999999975
"Cozart, Zack","446359","2019","107","84",0.124,0.208,-0.08399999999999999,0.144,0.273,-0.12900000000000003,0.15,0.247,-0.097
"Daza, Yonathan","602074","2019","105","77",0.206,0.202,0.003999999999999976,0.237,0.259,-0.02200000000000002,0.221,0.23,-0.009000000000000008
"McGuire, Reese","624512","2019","105","79",0.299,0.247,0.05199999999999999,0.526,0.379,0.14700000000000002,0.364,0.293,0.07100000000000001
"Spangenberg, Cory","605486","2019","102","60",0.232,0.201,0.031,0.358,0.309,0.04899999999999999,0.267,0.241,0.026000000000000023
"Collins, Zack","641470","2019","102","47",0.186,0.197,-0.01100000000000001,0.349,0.436,-0.08700000000000002,0.285,0.32,-0.03500000000000003
"Garneau, Dustin","572863","2019","101","64",0.244,0.202,0.04199999999999998,0.407,0.337,0.06999999999999995,0.33,0.292,0.038000000000000034
"Gyorko, Jedd","576397","2019","101","68",0.174,0.211,-0.037000000000000005,0.25,0.351,-0.10099999999999998,0.224,0.279,-0.05500000000000002
"Pearce, Steve","456665","2019","99","59",0.18,0.2,-0.020000000000000018,0.258,0.329,-0.07100000000000001,0.224,0.26,-0.036000000000000004
"Swihart, Blake","596119","2019","99","56",0.163,0.197,-0.034,0.304,0.315,-0.01100000000000001,0.228,0.249,-0.02099999999999999
"Gómez, Carlos","460576","2019","99","59",0.198,0.211,-0.012999999999999984,0.337,0.365,-0.02799999999999997,0.268,0.288,-0.019999999999999962
"Taylor, Michael A.","572191","2019","97","56",0.25,0.213,0.037000000000000005,0.364,0.375,-0.01100000000000001,0.289,0.276,0.012999999999999956
"Ortega, Rafael","542364","2019","96","66",0.205,0.22,-0.015000000000000013,0.307,0.356,-0.04899999999999999,0.254,0.28,-0.026000000000000023
"Schebler, Scott","594988","2019","95","54",0.123,0.156,-0.033,0.222,0.258,-0.036000000000000004,0.223,0.255,-0.032
"Davis, Jonathan","641505","2019","95","61",0.181,0.237,-0.055999999999999994,0.265,0.378,-0.11299999999999999,0.24,0.305,-0.065
"Herrmann, Chris","543302","2019","94","56",0.202,0.231,-0.028999999999999998,0.274,0.362,-0.08799999999999997,0.248,0.294,-0.045999999999999985
"Palka, Daniel","594953","2019","93","49",0.107,0.146,-0.03899999999999999,0.179,0.229,-0.05000000000000002,0.174,0.212,-0.038000000000000006
"Toro, Abraham","647351","2019","89","60",0.218,0.225,-0.007000000000000006,0.385,0.378,0.007000000000000006,0.295,0.3,-0.0050000000000000044
"Tovar, Wilfredo","541600","2019","88","68",0.193,0.24,-0.046999999999999986,0.253,0.298,-0.044999999999999984,0.217,0.26,-0.04300000000000001
"Hilliard, Sam","656541","2019","87","54",0.273,0.247,0.026000000000000023,0.649,0.501,0.14800000000000002,0.407,0.354,0.05299999999999999
"Walsh, Jared","665120","2019","87","44",0.203,0.217,-0.013999999999999985,0.329,0.4,-0.07100000000000001,0.259,0.292,-0.032999999999999974
"Valaika, Pat","642162","2019","86","45",0.19,0.165,0.024999999999999994,0.316,0.267,0.04899999999999999,0.248,0.224,0.023999999999999994
"Heineman, Scott","595981","2019","85","55",0.213,0.215,-0.0020000000000000018,0.373,0.317,0.055999999999999994,0.295,0.282,0.013000000000000012
"Chang, Yu","644374","2019","84","51",0.178,0.207,-0.028999999999999998,0.274,0.368,-0.09399999999999997,0.254,0.299,-0.044999999999999984
"Federowicz, Tim","543148","2019","83","47",0.16,0.235,-0.07499999999999998,0.347,0.428,-0.08100000000000002,0.236,0.303,-0.067
"McBroom, Ryan","643436","2019","83","50",0.293,0.253,0.03999999999999998,0.36,0.429,-0.069,0.318,0.325,-0.007000000000000006
"Brown, Seth","664913","2019","83","52",0.293,0.237,0.055999999999999994,0.453,0.384,0.069,0.347,0.302,0.044999999999999984
"Lux, Gavin","666158","2019","82","51",0.24,0.285,-0.044999999999999984,0.4,0.452,-0.05199999999999999,0.301,0.343,-0.04200000000000004
"Hoerner, Nico","663538","2019","82","68",0.282,0.309,-0.027000000000000024,0.436,0.401,0.034999999999999976,0.305,0.315,-0.010000000000000009
"Negrón, Kristopher","502117","2019","82","51",0.247,0.206,0.04100000000000001,0.338,0.326,0.01200000000000001,0.269,0.248,0.02100000000000002
"Rodgers, Brendan","663898","2019","81","49",0.224,0.166,0.057999999999999996,0.25,0.24,0.010000000000000009,0.234,0.205,0.029000000000000026
"Urena, Richard","620446","2019","80","54",0.243,0.203,0.03999999999999998,0.324,0.297,0.027000000000000024,0.258,0.232,0.025999999999999995
"García, Robel","596825","2019","80","38",0.208,0.176,0.032,0.5,0.402,0.09799999999999998,0.315,0.277,0.03799999999999998
"Skole, Matt","605474","2019","80","42",0.208,0.176,0.032,0.236,0.217,0.01899999999999999,0.232,0.216,0.016000000000000014
"Strasburg, Stephen","544931","2019","80","52",0.167,0.191,-0.023999999999999994,0.222,0.279,-0.05700000000000002,0.186,0.221,-0.035
"Gutiérrez, Kelvin","642721","2019","79","50",0.26,0.213,0.047000000000000014,0.356,0.299,0.056999999999999995,0.284,0.253,0.030999999999999972
"Phillips, Brett","621433","2019","79","46",0.138,0.141,-0.002999999999999975,0.262,0.247,0.015000000000000013,0.228,0.234,-0.006000000000000005
"Solarte, Yangervis","500208","2019","78","58",0.205,0.244,-0.03900000000000001,0.315,0.322,-0.007000000000000006,0.236,0.262,-0.026000000000000023
"Cron, Kevin","605196","2019","78","44",0.211,0.235,-0.023999999999999994,0.521,0.526,-0.0050000000000000044,0.321,0.348,-0.02699999999999997
"Bumgarner, Madison","518516","2019","76","27",0.127,0.115,0.011999999999999997,0.222,0.209,0.013000000000000012,0.213,0.203,0.009999999999999981
"Hays, Austin","669720","2019","75","55",0.309,0.288,0.02100000000000002,0.574,0.468,0.10599999999999993,0.393,0.352,0.041000000000000036
"Lewis, Kyle","641786","2019","75","43",0.268,0.258,0.010000000000000009,0.592,0.582,0.010000000000000009,0.357,0.356,0.0010000000000000009
"Mullins, Cedric","656775","2019","74","53",0.094,0.171,-0.07700000000000001,0.156,0.255,-0.099,0.159,0.231,-0.07200000000000001
"Wynns, Austin","642851","2019","74","57",0.214,0.231,-0.017000000000000015,0.271,0.319,-0.04799999999999999,0.226,0.254,-0.027999999999999997
"Hundley, Nick","460026","2019","73","52",0.2,0.198,0.0020000000000000018,0.357,0.313,0.043999999999999984,0.248,0.239,0.009000000000000008
"Corbin, Patrick","571578","2019","72","42",0.092,0.106,-0.013999999999999999,0.108,0.133,-0.02500000000000001,0.112,0.131,-0.019000000000000003
"Tucker, Kyle","663656","2019","72","47",0.269,0.263,0.006000000000000005,0.537,0.522,0.015000000000000013,0.349,0.344,0.0050000000000000044
"Stanton, Giancarlo","519317","2019","72","36",0.288,0.266,0.021999999999999964,0.492,0.518,-0.026000000000000023,0.379,0.395,-0.016000000000000014
"Allen, Austin","664119","2019","71","44",0.215,0.168,0.046999999999999986,0.277,0.23,0.047000000000000014,0.23,0.194,0.036000000000000004
"Saladino, Tyler","573135","2019","71","39",0.123,0.175,-0.05199999999999999,0.215,0.303,-0.088,0.187,0.243,-0.055999999999999994
"Murphy, John Ryan","571974","2019","70","36",0.175,0.198,-0.02300000000000002,0.413,0.393,0.019999999999999962,0.276,0.285,-0.008999999999999952
"Nola, Aaron","605400","2019","70","29",0.119,0.112,0.006999999999999992,0.153,0.133,0.01999999999999999,0.168,0.162,0.006000000000000005
"Guillorme, Luis","641645","2019","70","49",0.246,0.231,0.014999999999999986,0.361,0.387,-0.026000000000000023,0.299,0.303,-0.0040000000000000036
"deGrom, Jacob","594798","2019","70","47",0.2,0.177,0.02300000000000002,0.323,0.265,0.057999999999999996,0.245,0.22,0.024999999999999994
"Syndergaard, Noah","592789","2019","69","19",0.092,0.095,-0.0030000000000000027,0.2,0.204,-0.003999999999999976,0.144,0.147,-0.0030000000000000027
"Wade Jr., LaMonte","664774","2019","69","47",0.196,0.253,-0.056999999999999995,0.375,0.426,-0.05099999999999999,0.32,0.363,-0.04299999999999998
"Estrada, Thairo","642731","2019","69","50",0.25,0.249,0.0010000000000000009,0.438,0.41,0.028000000000000025,0.308,0.301,0.007000000000000006
"Gosselin, Phil","594838","2019","68","49",0.262,0.284,-0.021999999999999964,0.308,0.437,-0.129,0.263,0.321,-0.057999999999999996
"Delmonico, Nicky","547170","2019","68","38",0.206,0.211,-0.0050000000000000044,0.286,0.325,-0.039000000000000035,0.243,0.26,-0.017000000000000015
"Joseph, Corban","543377","2019","68","53",0.156,0.206,-0.04999999999999999,0.25,0.29,-0.03999999999999998,0.189,0.23,-0.04100000000000001
"Ryu, Hyun Jin","547943","2019","67","40",0.157,0.155,0.0020000000000000018,0.235,0.242,-0.007000000000000006,0.202,0.207,-0.004999999999999977
"Sucre, Jesús","491696","2019","67","49",0.21,0.21,0,0.242,0.302,-0.06,0.231,0.257,-0.025999999999999995
"Altherr, Aaron","571437","2019","66","37",0.082,0.157,-0.075,0.164,0.272,-0.10800000000000001,0.135,0.21,-0.07499999999999998
"Castillo, Luis","622491","2019","66","34",0.097,0.113,-0.016,0.113,0.137,-0.024000000000000007,0.09,0.107,-0.017
"Flaherty, Jack","656427","2019","66","47",0.185,0.194,-0.009000000000000008,0.241,0.25,-0.009000000000000008,0.195,0.206,-0.010999999999999982
"Rivera, Yadiel","592680","2019","66","40",0.183,0.169,0.013999999999999985,0.217,0.22,-0.0030000000000000027,0.218,0.216,0.0020000000000000018
"Buehler, Walker","621111","2019","66","29",0.085,0.112,-0.026999999999999996,0.136,0.176,-0.03999999999999998,0.13,0.158,-0.027999999999999997
"Fried, Max","608331","2019","65","44",0.196,0.205,-0.00899999999999998,0.268,0.28,-0.01200000000000001,0.236,0.249,-0.013000000000000012
"Mayfield, Jack","608686","2019","65","48",0.156,0.159,-0.0030000000000000027,0.328,0.288,0.040000000000000036,0.204,0.193,0.010999999999999982
"Kershaw, Clayton","477132","2019","65","48",0.102,0.114,-0.01200000000000001,0.122,0.139,-0.017000000000000015,0.108,0.123,-0.015
"Dini, Nick","664926","2019","64","40",0.196,0.212,-0.015999999999999986,0.357,0.341,0.01599999999999996,0.269,0.281,-0.01200000000000001
"Hendricks, Kyle","543294","2019","64","32",0.148,0.13,0.017999999999999988,0.167,0.156,0.01100000000000001,0.165,0.155,0.010000000000000009
"Wheeler, Zack","554430","2019","64","41",0.211,0.173,0.038000000000000006,0.298,0.244,0.05399999999999999,0.246,0.214,0.032
"Quintana, Jose","500779","2019","63","36",0.093,0.109,-0.016,0.111,0.121,-0.009999999999999995,0.087,0.102,-0.015
"Alcantara, Sandy","645261","2019","63","15",0.086,0.057,0.02899999999999999,0.103,0.079,0.023999999999999994,0.102,0.079,0.022999999999999993
"Soroka, Michael","647336","2019","63","37",0.077,0.147,-0.06999999999999999,0.077,0.164,-0.08700000000000001,0.112,0.178,-0.06599999999999999
"Darvish, Yu","506433","2019","62","29",0.089,0.108,-0.019000000000000003,0.089,0.151,-0.062,0.097,0.136,-0.03900000000000001
"Kemp, Matt","461314","2019","62","42",0.2,0.176,0.02400000000000002,0.283,0.288,-0.0050000000000000044,0.208,0.2,0.00799999999999998
"Mikolas, Miles","571945","2019","62","35",0.136,0.137,-0.0010000000000000009,0.153,0.163,-0.010000000000000009,0.124,0.132,-0.008000000000000007
"Musgrove, Joe","605397","2019","61","40",0.157,0.176,-0.01899999999999999,0.235,0.302,-0.067,0.183,0.217,-0.034
"Matz, Steven","571927","2019","61","44",0.228,0.253,-0.024999999999999994,0.281,0.372,-0.09099999999999997,0.217,0.267,-0.05000000000000002
"Scherzer, Max","453286","2019","61","34",0.182,0.152,0.03,0.182,0.188,-0.006000000000000005,0.158,0.147,0.01100000000000001
"Neuse, Sheldon","641914","2019","61","38",0.25,0.266,-0.016000000000000014,0.304,0.37,-0.066,0.262,0.296,-0.033999999999999975
"Maeda, Kenta","628317","2019","61","48",0.25,0.223,0.026999999999999996,0.292,0.255,0.03699999999999998,0.232,0.21,0.02200000000000002
"Bishop, Braden","623323","2019","60","36",0.107,0.152,-0.045,0.107,0.19,-0.083,0.124,0.176,-0.05199999999999999
"Gray, Sonny","543243","2019","60","39",0.152,0.108,0.044,0.196,0.125,0.07100000000000001,0.169,0.127,0.04200000000000001
"Kelly, Merrill","518876","2019","60","33",0.019,0.094,-0.075,0.019,0.113,-0.094,0.042,0.117,-0.07500000000000001
"Teheran, Julio","527054","2019","60","36",0.109,0.14,-0.031000000000000014,0.127,0.173,-0.045999999999999985,0.099,0.134,-0.035
"Ray, Robbie","592662","2019","60","32",0.073,0.095,-0.022000000000000006,0.073,0.112,-0.03900000000000001,0.063,0.092,-0.028999999999999998
"Murphy, Sean","669221","2019","60","37",0.245,0.245,0,0.566,0.479,0.08699999999999997,0.37,0.344,0.026000000000000023
"Hudson, Dakota","641712","2019","59","34",0.078,0.119,-0.040999999999999995,0.078,0.136,-0.05800000000000001,0.081,0.124,-0.043
"Wainwright, Adam","425794","2019","59","37",0.16,0.179,-0.01899999999999999,0.22,0.243,-0.022999999999999993,0.177,0.204,-0.026999999999999996
"Gray, Jon","592351","2019","59","34",0.064,0.11,-0.046,0.064,0.122,-0.057999999999999996,0.094,0.138,-0.04400000000000001
"Márquez, Germán","608566","2019","58","44",0.229,0.199,0.03,0.354,0.276,0.07799999999999996,0.242,0.203,0.03899999999999998
"Knizner, Andrew","668800","2019","58","39",0.226,0.172,0.05400000000000002,0.377,0.286,0.09100000000000003,0.289,0.237,0.05199999999999999
"Barreto, Franklin","620439","2019","58","34",0.123,0.164,-0.04100000000000001,0.263,0.319,-0.055999999999999994,0.166,0.21,-0.043999999999999984
"Gore, Terrance","605253","2019","58","33",0.275,0.192,0.08300000000000002,0.353,0.229,0.12399999999999997,0.317,0.248,0.069
"DeSclafani, Anthony","543101","2019","57","29",0.109,0.114,-0.0050000000000000044,0.109,0.133,-0.024000000000000007,0.095,0.108,-0.012999999999999998
"Arroyo, Christian","624414","2019","57","33",0.22,0.219,0.0010000000000000009,0.38,0.357,0.02300000000000002,0.296,0.29,0.006000000000000005
"Higashioka, Kyle","543309","2019","57","31",0.214,0.165,0.04899999999999999,0.464,0.326,0.138,0.27,0.21,0.060000000000000026
"Ramirez, Hanley","434670","2019","57","32",0.184,0.207,-0.022999999999999993,0.327,0.346,-0.01899999999999996,0.278,0.296,-0.01799999999999996
"Shuck, JB","543776","2019","57","38",0.213,0.24,-0.026999999999999996,0.255,0.297,-0.04199999999999998,0.279,0.309,-0.02999999999999997
"Hernández, Gorkys","491676","2019","57","38",0.143,0.21,-0.067,0.245,0.323,-0.07800000000000001,0.204,0.274,-0.07000000000000003
"Ríos, Edwin","621458","2019","56","26",0.277,0.254,0.02300000000000002,0.617,0.608,0.009000000000000008,0.413,0.406,0.006999999999999951
"Sánchez, Aníbal","434671","2019","56","32",0.115,0.127,-0.011999999999999997,0.115,0.146,-0.030999999999999986,0.1,0.121,-0.02099999999999999
"Fuentes, Joshua","658069","2019","56","35",0.218,0.174,0.04400000000000001,0.4,0.259,0.14100000000000001,0.262,0.193,0.069
"Bemboom, Anthony","621532","2019","56","34",0.13,0.134,-0.0040000000000000036,0.204,0.21,-0.006000000000000005,0.149,0.156,-0.007000000000000006
"Greinke, Zack","425844","2019","56","42",0.28,0.246,0.03400000000000003,0.58,0.448,0.13199999999999995,0.362,0.308,0.05399999999999999
"Samardzija, Jeff","502188","2019","56","26",0.12,0.099,0.02099999999999999,0.16,0.114,0.046,0.118,0.094,0.023999999999999994
"Pérez, Michael","605421","2019","55","27",0.217,0.184,0.033,0.326,0.348,-0.021999999999999964,0.303,0.299,0.0040000000000000036
"Davies, Zach","605200","2019","55","29",0.154,0.143,0.01100000000000001,0.192,0.174,0.018000000000000016,0.157,0.147,0.010000000000000009
"Lucchesi, Joey","664192","2019","54","17",0.063,0.052,0.011000000000000003,0.063,0.057,0.005999999999999998,0.067,0.062,0.0050000000000000044
"Galloway, Isaac","543194","2019","54","37",0.167,0.208,-0.04099999999999998,0.185,0.337,-0.15200000000000002,0.151,0.231,-0.08000000000000002
"Wallach, Chad","595453","2019","54","36",0.25,0.245,0.0050000000000000044,0.375,0.53,-0.15500000000000003,0.309,0.359,-0.04999999999999999
"Lorenzen, Michael","547179","2019","53","31",0.208,0.214,-0.006000000000000005,0.313,0.327,-0.014000000000000012,0.262,0.275,-0.013000000000000012
"Garlick, Kyle","664247","2019","53","29",0.25,0.222,0.027999999999999997,0.521,0.505,0.016000000000000014,0.342,0.326,0.016000000000000014
"Kratz, Erik","456124","2019","53","35",0.102,0.135,-0.033000000000000015,0.204,0.189,0.014999999999999986,0.169,0.18,-0.010999999999999982
"Lester, Jon","452657","2019","53","28",0.188,0.147,0.04100000000000001,0.292,0.215,0.07699999999999999,0.246,0.207,0.03900000000000001
"Eflin, Zach","621107","2019","52","25",0.16,0.155,0.0050000000000000044,0.18,0.203,-0.02300000000000002,0.146,0.154,-0.008000000000000007
"Valera, Breyvic","591971","2019","52","40",0.234,0.217,0.017000000000000015,0.383,0.323,0.06,0.297,0.274,0.022999999999999965
"Brault, Steven","643230","2019","50","41",0.333,0.276,0.056999999999999995,0.429,0.399,0.02999999999999997,0.332,0.298,0.03400000000000003
"Arrieta, Jake","453562","2019","50","30",0.156,0.203,-0.047000000000000014,0.178,0.241,-0.063,0.155,0.2,-0.04500000000000001
"Blandino, Alex","607468","2019","50","24",0.25,0.221,0.028999999999999998,0.361,0.332,0.02899999999999997,0.352,0.338,0.013999999999999957
"Kramer, Kevin","596012","2019","50","27",0.167,0.178,-0.010999999999999982,0.19,0.308,-0.118,0.212,0.253,-0.04100000000000001
"Woodruff, Brandon","605540","2019","49","28",0.267,0.219,0.048000000000000015,0.356,0.294,0.062,0.272,0.228,0.04400000000000001
"Smith, Caleb","592761","2019","49","33",0.233,0.179,0.05400000000000002,0.279,0.239,0.040000000000000036,0.23,0.195,0.035
"Andujar, Miguel","609280","2019","49","37",0.128,0.167,-0.03900000000000001,0.128,0.242,-0.11399999999999999,0.121,0.196,-0.07500000000000001
"Bradley, Bobby","656252","2019","49","25",0.178,0.182,-0.0040000000000000036,0.356,0.306,0.04999999999999999,0.256,0.244,0.01200000000000001
"Butera, Drew","460077","2019","49","31",0.163,0.175,-0.011999999999999983,0.233,0.215,0.018000000000000016,0.206,0.212,-0.006000000000000005
"Reed, AJ","607223","2019","49","24",0.136,0.132,0.0040000000000000036,0.205,0.257,-0.05200000000000002,0.185,0.202,-0.017000000000000015
"Elmore, Jake","518653","2019","49","39",0.213,0.247,-0.034,0.234,0.325,-0.091,0.213,0.263,-0.05000000000000002
"O'Grady, Brian","657434","2019","48","25",0.19,0.2,-0.010000000000000009,0.429,0.416,0.013000000000000012,0.305,0.309,-0.0040000000000000036
