"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Cervelli, Francisco","465041","2020","62","39",0.245,0.248,-0.0030000000000000027,0.453,0.447,0.006000000000000005,0.351,0.353,-0.0020000000000000018
"Jeffers, Ryan","680777","2020","62","36",0.273,0.236,0.03700000000000003,0.436,0.486,-0.04999999999999999,0.346,0.349,-0.0030000000000000027
"Pinder, Chad","640461","2020","61","43",0.232,0.242,-0.009999999999999981,0.393,0.451,-0.057999999999999996,0.299,0.325,-0.026000000000000023
"Peterson, Jace","607054","2020","61","26",0.2,0.181,0.019000000000000017,0.356,0.353,0.0030000000000000027,0.344,0.343,0.0009999999999999454
"Gallagher, Cam","595956","2020","60","43",0.283,0.264,0.01899999999999996,0.434,0.315,0.119,0.344,0.297,0.046999999999999986
"Bemboom, Anthony","621532","2020","60","38",0.208,0.198,0.009999999999999981,0.417,0.315,0.10199999999999998,0.324,0.294,0.030000000000000027
"Cameron, Daz","663662","2020","59","38",0.193,0.197,-0.0040000000000000036,0.263,0.275,-0.01200000000000001,0.212,0.22,-0.008000000000000007
"Díaz, Aledmys","649557","2020","59","46",0.241,0.266,-0.025000000000000022,0.483,0.382,0.10099999999999998,0.307,0.287,0.020000000000000018
"Phillips, Brett","621433","2020","59","36",0.196,0.235,-0.03899999999999998,0.392,0.355,0.03700000000000003,0.304,0.314,-0.010000000000000009
"Lin, Tzu-Wei","624407","2020","57","38",0.154,0.182,-0.027999999999999997,0.173,0.234,-0.061000000000000026,0.16,0.198,-0.038000000000000006
"Jay, Jon","445055","2020","57","41",0.16,0.217,-0.056999999999999995,0.24,0.35,-0.10999999999999999,0.199,0.275,-0.07600000000000001
"Pence, Hunter","452254","2020","56","37",0.096,0.237,-0.141,0.25,0.444,-0.194,0.18,0.318,-0.138
"Aquino, Aristides","606157","2020","56","29",0.17,0.207,-0.03699999999999998,0.319,0.341,-0.02200000000000002,0.285,0.311,-0.026000000000000023
"Davis, Chris","448801","2020","55","35",0.115,0.143,-0.027999999999999983,0.173,0.205,-0.032,0.154,0.182,-0.027999999999999997
"Greiner, Grayson","606988","2020","55","31",0.118,0.187,-0.069,0.333,0.377,-0.043999999999999984,0.22,0.269,-0.049000000000000016
"Arroyo, Christian","624414","2020","54","39",0.24,0.224,0.015999999999999986,0.44,0.409,0.031000000000000028,0.315,0.3,0.015000000000000013
"Haggerty, Sam","664059","2020","54","34",0.26,0.263,-0.0030000000000000027,0.4,0.387,0.013000000000000012,0.311,0.311,0
"Heineman, Scott","595981","2020","54","41",0.154,0.204,-0.04999999999999999,0.269,0.318,-0.04899999999999999,0.197,0.241,-0.043999999999999984
"Nottingham, Jacob","641924","2020","54","28",0.188,0.193,-0.0050000000000000044,0.458,0.401,0.056999999999999995,0.313,0.3,0.013000000000000012
"Beaty, Matt","607461","2020","54","36",0.22,0.234,-0.014000000000000012,0.36,0.35,0.010000000000000009,0.28,0.286,-0.00599999999999995
"Castro, Harold","605612","2020","54","38",0.347,0.274,0.07299999999999995,0.429,0.406,0.022999999999999965,0.369,0.33,0.03899999999999998
"Vargas, Ildemaro","545121","2020","54","42",0.196,0.202,-0.006000000000000005,0.314,0.28,0.033999999999999975,0.229,0.228,0.0010000000000000009
"Sierra, Magneuris","642423","2020","53","38",0.25,0.237,0.013000000000000012,0.364,0.287,0.07700000000000001,0.307,0.296,0.01100000000000001
"Cron, C.J.","543068","2020","52","26",0.19,0.195,-0.0050000000000000044,0.548,0.484,0.06400000000000006,0.376,0.361,0.015000000000000013
"White, Eli","642201","2020","52","33",0.188,0.229,-0.04100000000000001,0.229,0.302,-0.07299999999999998,0.207,0.262,-0.05500000000000002
"Estrada, Thairo","642731","2020","52","29",0.167,0.199,-0.032,0.229,0.29,-0.06099999999999997,0.212,0.25,-0.038000000000000006
"Benintendi, Andrew","643217","2020","52","23",0.103,0.121,-0.018000000000000002,0.128,0.213,-0.08499999999999999,0.241,0.278,-0.03700000000000003
"Harrison, Monte","656509","2020","51","21",0.17,0.147,0.02300000000000002,0.255,0.295,-0.03999999999999998,0.222,0.226,-0.0040000000000000036
"Adams, Matt","571431","2020","51","31",0.184,0.197,-0.013000000000000012,0.347,0.379,-0.03200000000000003,0.24,0.258,-0.018000000000000016
"Heineman, Tyler","623168","2020","50","38",0.19,0.203,-0.013000000000000012,0.214,0.271,-0.05700000000000002,0.243,0.27,-0.027000000000000024
"Zimmer, Bradley","605548","2020","50","24",0.162,0.13,0.032,0.243,0.21,0.033,0.299,0.282,0.017000000000000015
"Drury, Brandon","592273","2020","49","38",0.152,0.241,-0.089,0.174,0.344,-0.16999999999999998,0.162,0.267,-0.10500000000000001
"Higashioka, Kyle","543309","2020","48","37",0.25,0.237,0.013000000000000012,0.521,0.513,0.008000000000000007,0.319,0.312,0.007000000000000006
"Wallach, Chad","595453","2020","48","33",0.227,0.205,0.02200000000000002,0.364,0.348,0.016000000000000014,0.278,0.262,0.016000000000000014
"Stevenson, Andrew","664057","2020","47","30",0.366,0.288,0.07800000000000001,0.732,0.459,0.27299999999999996,0.485,0.368,0.11699999999999999
"Davidson, Matt","571602","2020","47","30",0.163,0.235,-0.07199999999999998,0.395,0.499,-0.10399999999999998,0.268,0.339,-0.07100000000000001
"Smith, Mallex","605480","2020","47","32",0.133,0.163,-0.03,0.178,0.193,-0.015000000000000013,0.158,0.181,-0.022999999999999993
"Mayfield, Jack","608686","2020","47","30",0.19,0.169,0.02099999999999999,0.214,0.226,-0.01200000000000001,0.207,0.211,-0.0040000000000000036
"Garneau, Dustin","572863","2020","46","25",0.158,0.162,-0.0040000000000000036,0.289,0.336,-0.04700000000000004,0.256,0.273,-0.017000000000000015
"Evans, Phillip","595943","2020","45","32",0.359,0.265,0.09399999999999997,0.487,0.372,0.11499999999999999,0.409,0.331,0.07799999999999996
"Muñoz, Yairo","622168","2020","45","34",0.333,0.276,0.056999999999999995,0.511,0.403,0.10799999999999998,0.358,0.29,0.068
"Piña, Manny","444489","2020","45","28",0.231,0.286,-0.054999999999999966,0.41,0.473,-0.063,0.328,0.374,-0.045999999999999985
"McGuire, Reese","624512","2020","45","34",0.073,0.118,-0.045,0.146,0.166,-0.020000000000000018,0.091,0.126,-0.035
"Owings, Chris","572008","2020","44","30",0.268,0.207,0.061000000000000026,0.439,0.307,0.132,0.326,0.253,0.07300000000000001
"Smith, Pavin","656976","2020","44","31",0.27,0.29,-0.019999999999999962,0.405,0.436,-0.030999999999999972,0.32,0.357,-0.03699999999999998
"Odom, Joseph","641929","2020","44","20",0.128,0.119,0.009000000000000008,0.128,0.168,-0.04000000000000001,0.168,0.178,-0.009999999999999981
"Wade Jr., LaMonte","664774","2020","44","30",0.231,0.209,0.02200000000000002,0.308,0.279,0.02899999999999997,0.285,0.268,0.01699999999999996
"Butera, Drew","460077","2020","43","30",0.154,0.122,0.032,0.205,0.168,0.03699999999999998,0.176,0.152,0.023999999999999994
"Freeman, Mike","502273","2020","43","28",0.237,0.21,0.026999999999999996,0.316,0.269,0.046999999999999986,0.275,0.254,0.02100000000000002
"Cordero, Franchy","614173","2020","42","34",0.211,0.34,-0.12900000000000003,0.447,0.627,-0.18,0.312,0.438,-0.126
"Mejía, Francisco","642336","2020","42","30",0.077,0.147,-0.06999999999999999,0.179,0.211,-0.032,0.149,0.193,-0.04400000000000001
"Díaz, Lewin","650331","2020","41","27",0.154,0.168,-0.014000000000000012,0.205,0.281,-0.07600000000000004,0.181,0.215,-0.034
"Alvarez, Eddy","657193","2020","41","21",0.189,0.132,0.056999999999999995,0.216,0.173,0.04300000000000001,0.228,0.19,0.038000000000000006
"Taylor, Tyrone","621438","2020","41","30",0.237,0.27,-0.03300000000000003,0.5,0.539,-0.039000000000000035,0.334,0.365,-0.030999999999999972
"Ravelo, Rangel","592660","2020","41","31",0.171,0.2,-0.028999999999999998,0.286,0.306,-0.020000000000000018,0.233,0.27,-0.037000000000000005
"Heim, Jonah","641680","2020","41","35",0.211,0.245,-0.034,0.211,0.379,-0.168,0.223,0.299,-0.07599999999999998
"Walker, Neil","435522","2020","41","27",0.231,0.234,-0.0030000000000000027,0.308,0.306,0.0020000000000000018,0.237,0.241,-0.0040000000000000036
"Wieters, Matt","446308","2020","41","26",0.2,0.247,-0.046999999999999986,0.229,0.382,-0.153,0.252,0.323,-0.07100000000000001
"Thomas, Lane","657041","2020","40","23",0.111,0.145,-0.03399999999999999,0.25,0.223,0.026999999999999996,0.203,0.213,-0.009999999999999981
"Fisher, Derek","605233","2020","39","21",0.226,0.223,0.0030000000000000027,0.452,0.419,0.03300000000000003,0.348,0.344,0.0040000000000000036
"Forsythe, Logan","523253","2020","38","22",0.118,0.193,-0.07500000000000001,0.235,0.421,-0.186,0.205,0.301,-0.096
"Smith, Kevan","607345","2020","38","20",0.258,0.206,0.05200000000000002,0.452,0.435,0.017000000000000015,0.363,0.342,0.020999999999999963
"Heredia, Guillermo","628338","2020","36","24",0.212,0.265,-0.05300000000000002,0.394,0.479,-0.08499999999999996,0.291,0.347,-0.055999999999999994
"Hamilton, Billy","571740","2020","36","27",0.125,0.199,-0.07400000000000001,0.219,0.285,-0.06599999999999998,0.172,0.236,-0.064
"Duggar, Steven","621453","2020","36","23",0.176,0.2,-0.02400000000000002,0.235,0.273,-0.038000000000000034,0.206,0.234,-0.028000000000000025
"Mathias, Mark","664029","2020","36","29",0.278,0.258,0.020000000000000018,0.361,0.359,0.0020000000000000018,0.275,0.265,0.010000000000000009
"Marisnick, Jake","545350","2020","34","23",0.333,0.214,0.11900000000000002,0.606,0.309,0.297,0.402,0.238,0.16400000000000003
"Refsnyder, Rob","608701","2020","34","20",0.2,0.208,-0.00799999999999998,0.233,0.305,-0.07199999999999998,0.229,0.261,-0.032
"Cespedes, Yoenis","493316","2020","34","16",0.161,0.215,-0.05399999999999999,0.387,0.412,-0.024999999999999967,0.267,0.304,-0.03699999999999998
"Young, Andrew","670370","2020","34","16",0.192,0.22,-0.027999999999999997,0.385,0.379,0.006000000000000005,0.35,0.361,-0.01100000000000001
"Almora Jr., Albert","546991","2020","34","21",0.167,0.158,0.009000000000000008,0.2,0.175,0.025000000000000022,0.223,0.211,0.01200000000000001
"Bishop, Braden","623323","2020","34","21",0.167,0.15,0.017000000000000015,0.233,0.212,0.02100000000000002,0.22,0.206,0.014000000000000012
"Davis, Jonathan","641505","2020","34","17",0.259,0.221,0.038000000000000006,0.444,0.425,0.019000000000000017,0.35,0.35,0
"Huff, Sam","669087","2020","33","20",0.355,0.338,0.01699999999999996,0.742,0.64,0.10199999999999998,0.469,0.426,0.04299999999999998
"Holaday, Bryan","592407","2020","33","22",0.161,0.19,-0.028999999999999998,0.194,0.24,-0.045999999999999985,0.187,0.217,-0.03
"Mathisen, Wyatt","621500","2020","33","15",0.222,0.192,0.03,0.444,0.411,0.03300000000000003,0.355,0.332,0.022999999999999965
"Demeritte, Travis","641513","2020","33","15",0.172,0.211,-0.03900000000000001,0.207,0.319,-0.11200000000000002,0.23,0.283,-0.052999999999999964
"Allen, Greg","656185","2020","32","17",0.154,0.196,-0.04200000000000001,0.308,0.316,-0.008000000000000007,0.267,0.3,-0.032999999999999974
"Allen, Austin","664119","2020","32","17",0.194,0.149,0.04500000000000001,0.323,0.202,0.121,0.233,0.168,0.065
"Souza Jr., Steven","519306","2020","31","12",0.148,0.113,0.03499999999999999,0.333,0.226,0.10700000000000001,0.262,0.214,0.048000000000000015
"Kratz, Erik","456124","2020","30","22",0.321,0.272,0.04899999999999999,0.393,0.336,0.056999999999999995,0.335,0.294,0.041000000000000036
"Sánchez, Jesús","660821","2020","29","14",0.04,0.158,-0.118,0.08,0.257,-0.177,0.139,0.25,-0.11099999999999999
"Fraley, Jake","641584","2020","29","15",0.154,0.141,0.013000000000000012,0.269,0.194,0.07500000000000001,0.231,0.203,0.027999999999999997
"Alford, Anthony","546990","2020","29","20",0.214,0.176,0.038000000000000006,0.5,0.32,0.18,0.306,0.228,0.07799999999999999
"Morrison, Logan","489149","2020","28","17",0.12,0.185,-0.065,0.28,0.361,-0.08099999999999996,0.221,0.279,-0.058000000000000024
"Mateo, Jorge","622761","2020","28","16",0.154,0.236,-0.08199999999999999,0.269,0.336,-0.067,0.196,0.259,-0.063
"Hernandez, Yadiel","628450","2020","28","15",0.192,0.182,0.010000000000000009,0.423,0.312,0.11099999999999999,0.26,0.227,0.033
"Barreto, Franklin","620439","2020","28","12",0.074,0.125,-0.051000000000000004,0.074,0.151,-0.077,0.089,0.142,-0.05299999999999999
"Urías, Ramón","602104","2020","27","19",0.36,0.343,0.01699999999999996,0.56,0.52,0.040000000000000036,0.413,0.392,0.020999999999999963
"Nido, Tomás","621512","2020","26","18",0.292,0.251,0.04099999999999998,0.583,0.459,0.12399999999999994,0.389,0.328,0.061
"Thaiss, Matt","642136","2020","25","13",0.143,0.132,0.010999999999999982,0.286,0.217,0.06899999999999998,0.262,0.236,0.026000000000000023
"Kirk, Alejandro","672386","2020","25","20",0.375,0.313,0.062,0.583,0.451,0.13199999999999995,0.418,0.344,0.07400000000000001
"Robertson, Daniel","621002","2020","24","15",0.333,0.284,0.049000000000000044,0.333,0.356,-0.022999999999999965,0.345,0.335,0.009999999999999953
"Viloria, Meibrys","650619","2020","24","12",0.19,0.117,0.073,0.238,0.164,0.07399999999999998,0.25,0.195,0.05499999999999999
"Taylor, Beau","607333","2020","24","13",0.048,0.117,-0.069,0.048,0.145,-0.09699999999999999,0.099,0.165,-0.066
"Colón, Christian","518568","2020","24","20",0.13,0.163,-0.033,0.174,0.198,-0.02400000000000002,0.154,0.181,-0.026999999999999996
"Alcántara, Sergio","642727","2020","23","17",0.143,0.146,-0.0030000000000000027,0.381,0.207,0.17400000000000002,0.253,0.2,0.05299999999999999
"Garlick, Kyle","664247","2020","23","15",0.136,0.227,-0.091,0.182,0.257,-0.07500000000000001,0.162,0.234,-0.07200000000000001
"Delmonico, Nicky","547170","2020","22","18",0.15,0.152,-0.0020000000000000018,0.15,0.201,-0.05100000000000002,0.184,0.202,-0.018000000000000016
"Mercer, Jordy","474568","2020","22","18",0.2,0.223,-0.022999999999999993,0.2,0.246,-0.045999999999999985,0.224,0.256,-0.032
"Díaz, Isan","656371","2020","22","15",0.182,0.274,-0.09200000000000003,0.182,0.345,-0.16299999999999998,0.16,0.272,-0.11200000000000002
"Jones, Taylor","622100","2020","22","14",0.19,0.201,-0.01100000000000001,0.381,0.41,-0.02899999999999997,0.258,0.277,-0.019000000000000017
"Cain, Lorenzo","456715","2020","21","16",0.333,0.379,-0.045999999999999985,0.389,0.516,-0.127,0.352,0.419,-0.067
"Apostel, Sherten","665947","2020","21","11",0.1,0.126,-0.025999999999999995,0.15,0.163,-0.013000000000000012,0.134,0.153,-0.01899999999999999
"Rodgers, Brendan","663898","2020","21","15",0.095,0.134,-0.03900000000000001,0.143,0.143,0,0.101,0.124,-0.022999999999999993
"Sánchez, Yolmer","570560","2020","21","11",0.313,0.241,0.07200000000000001,0.688,0.481,0.20699999999999996,0.48,0.393,0.08699999999999997
"Rooker, Brent","667670","2020","21","14",0.316,0.305,0.01100000000000001,0.579,0.549,0.029999999999999916,0.408,0.395,0.012999999999999956
"Payton, Mark","592622","2020","20","13",0.167,0.12,0.047000000000000014,0.222,0.211,0.01100000000000001,0.22,0.196,0.023999999999999994
"Hudson, Joe","621529","2020","20","13",0.176,0.132,0.043999999999999984,0.176,0.162,0.013999999999999985,0.213,0.189,0.023999999999999994
"Cron, Kevin","605196","2020","20","10",0,0.109,-0.109,0,0.167,-0.167,0.108,0.206,-0.09799999999999999
"Stephenson, Tyler","663886","2020","20","8",0.294,0.204,0.09,0.647,0.405,0.242,0.437,0.324,0.11299999999999999
"Haase, Eric","606992","2020","19","12",0.176,0.252,-0.07600000000000001,0.176,0.427,-0.251,0.176,0.297,-0.121
"Basabe, Luis Alexander","642772","2020","18","9",0.143,0.17,-0.027000000000000024,0.143,0.202,-0.059000000000000025,0.253,0.281,-0.028000000000000025
"Difo, Wilmer","594694","2020","18","11",0.071,0.217,-0.14600000000000002,0.071,0.281,-0.21000000000000002,0.165,0.294,-0.12899999999999998
"Moniak, Mickey","666160","2020","18","8",0.214,0.252,-0.038000000000000006,0.214,0.302,-0.088,0.302,0.345,-0.04299999999999998
"Williams, Mason","592863","2020","18","9",0.111,0.178,-0.06699999999999999,0.222,0.238,-0.015999999999999986,0.136,0.182,-0.045999999999999985
"Phegley, Josh","572033","2020","18","13",0.063,0.132,-0.069,0.25,0.291,-0.04099999999999998,0.189,0.238,-0.04899999999999999
"Heath, Nick","670084","2020","18","8",0.154,0.244,-0.09,0.231,0.306,-0.07499999999999998,0.265,0.326,-0.061
"Collins, Zack","641470","2020","18","11",0.063,0.152,-0.089,0.125,0.35,-0.22499999999999998,0.146,0.261,-0.11500000000000002
"Jankowski, Travis","608671","2020","17","8",0.067,0.149,-0.08199999999999999,0.067,0.163,-0.096,0.134,0.21,-0.07599999999999998
"Noll, Jake","669738","2020","17","13",0.353,0.27,0.08299999999999996,0.412,0.325,0.08699999999999997,0.332,0.255,0.07700000000000001
"Knizner, Andrew","668800","2020","17","12",0.25,0.279,-0.029000000000000026,0.313,0.346,-0.032999999999999974,0.229,0.317,-0.088
"Schrock, Max","621011","2020","17","11",0.176,0.183,-0.007000000000000006,0.353,0.293,0.06,0.22,0.204,0.016000000000000014
"Oliva, Jared","666931","2020","16","10",0.188,0.211,-0.022999999999999993,0.188,0.263,-0.07500000000000001,0.165,0.206,-0.04099999999999998
"Mejia, Erick","625510","2020","16","8",0.071,0.079,-0.008000000000000007,0.143,0.098,0.044999999999999984,0.088,0.076,0.011999999999999997
"Astudillo, Willians","553902","2020","16","14",0.25,0.245,0.0050000000000000044,0.5,0.334,0.16599999999999998,0.311,0.247,0.064
"Dozier, Brian","572821","2020","16","10",0.133,0.218,-0.08499999999999999,0.133,0.325,-0.192,0.154,0.262,-0.10800000000000001
"Oña, Jorge","671250","2020","15","5",0.25,0.206,0.04400000000000001,0.583,0.475,0.10799999999999998,0.415,0.368,0.046999999999999986
"Dixon, Brandon","641525","2020","14","9",0.077,0.174,-0.09699999999999999,0.154,0.332,-0.17800000000000002,0.138,0.25,-0.11199999999999999
"Walton, Donovan","622268","2020","14","8",0.154,0.149,0.0050000000000000044,0.231,0.289,-0.05799999999999997,0.201,0.22,-0.01899999999999999
"Almonte, Abraham","501659","2020","13","7",0.091,0.119,-0.027999999999999997,0.091,0.137,-0.04600000000000001,0.175,0.203,-0.028000000000000025
"Rodríguez, Sean","446481","2020","13","7",0.154,0.121,0.033,0.154,0.154,0,0.136,0.121,0.015000000000000013
"Johnson, Daniel","669288","2020","13","7",0.083,0.157,-0.074,0.083,0.297,-0.21399999999999997,0.074,0.19,-0.116
"Chang, Yu","644374","2020","13","7",0.182,0.209,-0.026999999999999996,0.182,0.234,-0.05200000000000002,0.243,0.273,-0.030000000000000027
"Hill, Derek","656537","2020","12","5",0.091,0.116,-0.02500000000000001,0.091,0.159,-0.068,0.132,0.167,-0.035
"Davis, Jaylin","664041","2020","12","6",0.167,0.2,-0.033,0.417,0.413,0.0040000000000000036,0.238,0.252,-0.014000000000000012
"Gutiérrez, Kelvin","642721","2020","12","3",0.111,0.153,-0.041999999999999996,0.111,0.209,-0.09799999999999999,0.248,0.292,-0.043999999999999984
"Reynolds, Matt","608703","2020","11","4",0,0.063,-0.063,0,0.074,-0.074,0,0.061,-0.061
"Lavarnway, Ryan","543432","2020","11","9",0.364,0.305,0.059,0.364,0.34,0.023999999999999966,0.321,0.284,0.03700000000000003
"Martin, Jason","641829","2020","11","5",0,0.049,-0.049,0,0.055,-0.055,0.127,0.168,-0.04100000000000001
"Puello, César","527049","2020","11","7",0.375,0.234,0.141,0.375,0.253,0.122,0.405,0.318,0.08700000000000002
"Lugo, Dawel","608475","2020","11","9",0.2,0.184,0.016000000000000014,0.2,0.269,-0.069,0.224,0.248,-0.023999999999999994
"Ramírez, Harold","623912","2020","11","8",0.2,0.174,0.026000000000000023,0.2,0.221,-0.02099999999999999,0.224,0.219,0.0050000000000000044
"Sánchez, Ali","645305","2020","10","6",0.111,0.043,0.068,0.111,0.048,0.063,0.158,0.11,0.048
"Hermosillo, Michael","641684","2020","10","8",0.25,0.099,0.151,0.25,0.122,0.128,0.246,0.185,0.061
"Stubbs, Garrett","596117","2020","10","10",0.125,0.248,-0.123,0.125,0.292,-0.16699999999999998,0.098,0.229,-0.131
"Contreras, William","661388","2020","10","6",0.4,0.322,0.07800000000000001,0.5,0.467,0.032999999999999974,0.389,0.339,0.04999999999999999
"Goins, Ryan","572365","2020","10","8",0,0.202,-0.202,0,0.473,-0.473,0.07,0.318,-0.248
"McCarthy, Joe","663411","2020","10","5",0,0.027,-0.027,0,0.031,-0.031,0,0.026,-0.026
"Alvarez, Yordan","670541","2020","9","7",0.25,0.278,-0.028000000000000025,0.625,0.45,0.175,0.399,0.361,0.038000000000000034
"Joseph, Caleb","543376","2020","9","7",0.125,0.287,-0.16199999999999998,0.5,0.462,0.03799999999999998,0.298,0.36,-0.062
"Marchán, Rafael","665561","2020","9","6",0.5,0.422,0.07800000000000001,0.875,0.681,0.19399999999999995,0.592,0.496,0.09599999999999997
"Cordell, Ryan","641477","2020","8","5",0.125,0.17,-0.04500000000000001,0.125,0.224,-0.099,0.11,0.173,-0.06299999999999999
"Ruiz, Keibert","660688","2020","8","5",0.25,0.24,0.010000000000000009,0.625,0.602,0.02300000000000002,0.358,0.346,0.01200000000000001
"Soto, Elliot","519303","2020","7","5",0.333,0.189,0.14400000000000002,0.5,0.234,0.266,0.403,0.261,0.14200000000000002
"Torreyes, Ronald","591720","2020","7","7",0.143,0.276,-0.13300000000000003,0.286,0.436,-0.15000000000000002,0.177,0.305,-0.128
"Healy, Ryon","592387","2020","7","5",0.143,0.123,0.01999999999999999,0.143,0.354,-0.211,0.126,0.196,-0.07
"Orf, Nate","644337","2020","7","6",0,0.249,-0.249,0,0.336,-0.336,0,0.258,-0.258
"García, Adolis","666969","2020","7","2",0,0.025,-0.025,0,0.029,-0.029,0.1,0.121,-0.02099999999999999
"Jackson, Alex","656577","2020","7","3",0.286,0.219,0.06699999999999998,0.429,0.262,0.16699999999999998,0.303,0.213,0.09
"Jones, Jahmai","663330","2020","7","5",0.429,0.34,0.08899999999999997,0.429,0.425,0.0040000000000000036,0.378,0.331,0.046999999999999986
"Culberson, Charlie","518586","2020","7","3",0.143,0.149,-0.006000000000000005,0.286,0.393,-0.10700000000000004,0.177,0.218,-0.04100000000000001
"McKinstry, Zach","656716","2020","7","4",0.286,0.271,0.014999999999999958,0.429,0.328,0.10099999999999998,0.303,0.258,0.044999999999999984
"Dean, Austin","621573","2020","7","2",0.25,0.19,0.06,0.5,0.36,0.14,0.476,0.432,0.043999999999999984
"Williams, Justin","642211","2020","6","3",0.2,0.155,0.04500000000000001,0.2,0.197,0.0030000000000000027,0.264,0.247,0.017000000000000015
"Herrera, Dilson","599096","2020","6","1",0,0,0,0,0,0,0.121,0.121,0
"Pérez, Hernán","541650","2020","6","4",0.167,0.408,-0.24099999999999996,0.167,0.496,-0.32899999999999996,0.147,0.396,-0.24900000000000003
"Rickard, Joey","572073","2020","6","4",0,0.055,-0.055,0,0.06,-0.06,0.116,0.159,-0.043
"Briceño, José","593993","2020","6","4",0.2,0.284,-0.08399999999999996,0.2,0.354,-0.15399999999999997,0.264,0.354,-0.08999999999999997
"O'Grady, Brian","657434","2020","5","4",0.4,0.352,0.04800000000000004,0.6,0.51,0.08999999999999997,0.424,0.367,0.056999999999999995
"Rivera, Yadiel","592680","2020","5","4",0,0.201,-0.201,0,0.304,-0.304,0,0.217,-0.217
"Brown, Seth","664913","2020","5","3",0,0.134,-0.134,0,0.474,-0.474,0,0.247,-0.247
"Navarreto, Brian","640459","2020","5","4",0.4,0.365,0.03500000000000003,0.4,0.436,-0.035999999999999976,0.353,0.351,0.0020000000000000018
"Campusano, Luis","669134","2020","4","1",0.333,0.171,0.162,1.333,0.379,0.954,0.677,0.346,0.33100000000000007
"Blankenhorn, Travis","663905","2020","4","3",0.333,0.251,0.08200000000000002,0.667,0.578,0.08900000000000008,0.492,0.437,0.05499999999999999
"Craig, Will","643269","2020","4","3",0,0.208,-0.208,0,0.542,-0.542,0,0.303,-0.303
"Hernández, Óscar","591712","2020","4","3",0.5,0.321,0.179,0.5,0.426,0.07400000000000001,0.441,0.319,0.122
"Pache, Cristian","665506","2020","4","2",0.25,0.09,0.16,0.25,0.101,0.149,0.221,0.082,0.139
"Romine, Andrew","461865","2020","4","3",0.25,0.348,-0.09799999999999998,0.5,0.453,0.046999999999999986,0.31,0.351,-0.04099999999999998
"Rivera, René","425784","2020","4","1",0.25,0.22,0.03,0.25,0.279,-0.029000000000000026,0.221,0.213,0.008000000000000007
"Nogowski, John","596056","2020","4","3",0.25,0.17,0.07999999999999999,0.25,0.188,0.062,0.221,0.16,0.061
"Susac, Andrew","572180","2020","4","2",0,0.057,-0.057,0,0.077,-0.077,0.349,0.376,-0.027000000000000024
"Grullón, Deivy","620453","2020","4","2",0.333,0.233,0.1,0.333,0.237,0.09600000000000003,0.395,0.332,0.063
"McKinney, Billy","641856","2020","3","3",0.667,0.458,0.20900000000000002,0.667,0.551,0.11599999999999999,0.588,0.442,0.14599999999999996
"Brantly, Rob","542963","2020","3","3",0,0.162,-0.162,0,0.179,-0.179,0,0.15,-0.15
"Bonifácio, Emilio","466988","2020","3","1",0,0.016,-0.016,0,0.016,-0.016,0,0.014,-0.014
"Florial, Estevan","664314","2020","3","1",0.333,0.322,0.01100000000000001,0.333,0.362,-0.02899999999999997,0.294,0.304,-0.010000000000000009
"Núñez, Eduardo","456488","2020","2","2",0.5,0.135,0.365,0.5,0.136,0.364,0.441,0.128,0.313
"González, Luis","670768","2020","2","0",0,,,0,,,0.364,0.364,0
"Wisdom, Patrick","621550","2020","2","2",0,0.006,-0.006,0,0.01,-0.01,0,0.007,-0.007
"Whitefield, Aaron","664334","2020","1","1",0,0.093,-0.093,0,0.094,-0.094,0,0.084,-0.084
"Mills, Alec","621219","2020","1","0",0,,,0,,,0,0,0
"Lorenzen, Michael","547179","2020","1","0",,,,,,,0.728,0.728,0
"Schebler, Scott","594988","2020","1","1",0,0.07,-0.07,0,0.078,-0.078,0,0.066,-0.066
"Hill, Tim","657612","2020","1","0",0,,,0,,,0,0,0
"Cuthbert, Cheslor","596144","2020","1","1",0,0.167,-0.167,0,0.179,-0.179,0,0.15,-0.15
"Mercedes, Yermín","606213","2020","1","1",0,0.255,-0.255,0,0.289,-0.289,0,0.232,-0.232
"Adams, Austin","613534","2020","1","0",0,,,0,,,0,0,0
