"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Mazara, Nomar","608577","2021","181","121",0.212,0.212,0,0.321,0.341,-0.020000000000000018,0.264,0.271,-0.007000000000000006
"Arroyo, Christian","624414","2021","181","121",0.262,0.232,0.03,0.445,0.39,0.05499999999999999,0.332,0.301,0.031000000000000028
"Sogard, Eric","519299","2021","180","141",0.249,0.201,0.04799999999999999,0.314,0.271,0.04299999999999998,0.259,0.228,0.031
"Sheets, Gavin","657757","2021","179","121",0.25,0.246,0.0040000000000000036,0.506,0.449,0.056999999999999995,0.352,0.337,0.014999999999999958
"Castro, Jason","488771","2021","179","97",0.235,0.257,-0.02200000000000002,0.443,0.503,-0.06,0.347,0.376,-0.029000000000000026
"Trammell, Taylor","666211","2021","178","83",0.16,0.143,0.017000000000000015,0.359,0.265,0.09399999999999997,0.27,0.233,0.037000000000000005
"Cave, Jake","595909","2021","178","103",0.189,0.22,-0.031,0.293,0.337,-0.04400000000000004,0.241,0.273,-0.03200000000000003
"Walls, Taylor","670764","2021","176","104",0.211,0.209,0.0020000000000000018,0.296,0.31,-0.014000000000000012,0.279,0.284,-0.004999999999999949
"Almonte, Abraham","501659","2021","175","111",0.216,0.228,-0.01200000000000001,0.399,0.358,0.041000000000000036,0.321,0.317,0.0040000000000000036
"Plawecki, Kevin","608700","2021","173","132",0.287,0.258,0.02899999999999997,0.389,0.428,-0.03899999999999998,0.325,0.327,-0.0020000000000000018
"McKinstry, Zach","656716","2021","172","111",0.215,0.212,0.0030000000000000027,0.405,0.372,0.03300000000000003,0.282,0.272,0.009999999999999953
"Hoerner, Nico","663538","2021","170","125",0.302,0.279,0.022999999999999965,0.369,0.358,0.01100000000000001,0.33,0.32,0.010000000000000009
"Lamb, Jake","571875","2021","170","95",0.194,0.216,-0.021999999999999992,0.368,0.393,-0.025000000000000022,0.298,0.316,-0.018000000000000016
"Brosseau, Mike","670712","2021","169","99",0.187,0.204,-0.016999999999999987,0.347,0.333,0.013999999999999957,0.268,0.276,-0.008000000000000007
"Hernández, Yonny","660634","2021","166","113",0.217,0.251,-0.034,0.252,0.296,-0.043999999999999984,0.265,0.297,-0.03199999999999997
"Ramos, Wilson","467092","2021","163","116",0.205,0.236,-0.031,0.397,0.413,-0.01599999999999996,0.275,0.308,-0.032999999999999974
"Meyers, Jake","676694","2021","163","99",0.26,0.247,0.013000000000000012,0.438,0.426,0.01200000000000001,0.328,0.321,0.007000000000000006
"Andujar, Miguel","609280","2021","162","127",0.253,0.268,-0.015000000000000013,0.383,0.419,-0.035999999999999976,0.288,0.31,-0.02200000000000002
"Nido, Tomás","621512","2021","161","109",0.222,0.242,-0.01999999999999999,0.327,0.395,-0.068,0.254,0.289,-0.034999999999999976
"Pérez, Roberto","547379","2021","161","87",0.149,0.202,-0.05300000000000002,0.319,0.39,-0.07100000000000001,0.251,0.299,-0.04799999999999999
"Knapp, Andrew","595284","2021","159","86",0.152,0.173,-0.02099999999999999,0.214,0.274,-0.060000000000000026,0.196,0.23,-0.034
"Reddick, Josh","502210","2021","158","121",0.258,0.262,-0.0040000000000000036,0.371,0.367,0.0040000000000000036,0.283,0.285,-0.0020000000000000018
"Jankowski, Travis","608671","2021","157","104",0.252,0.223,0.028999999999999998,0.351,0.286,0.065,0.312,0.282,0.030000000000000027
"Refsnyder, Rob","608701","2021","157","100",0.245,0.258,-0.013000000000000012,0.338,0.434,-0.09599999999999997,0.296,0.336,-0.040000000000000036
"Guillorme, Luis","641645","2021","156","110",0.265,0.238,0.027000000000000024,0.311,0.313,-0.0020000000000000018,0.311,0.302,0.009000000000000008
"Locastro, Tim","641796","2021","156","107",0.18,0.207,-0.026999999999999996,0.252,0.268,-0.016000000000000014,0.237,0.258,-0.02100000000000002
"Peraza, José","606299","2021","154","116",0.204,0.212,-0.008000000000000007,0.38,0.335,0.044999999999999984,0.28,0.268,0.01200000000000001
"Martin, Jason","641829","2021","154","105",0.208,0.226,-0.018000000000000016,0.354,0.38,-0.026000000000000023,0.26,0.28,-0.020000000000000018
"Jackson, Alex","656577","2021","151","58",0.137,0.131,0.006000000000000005,0.237,0.23,0.0069999999999999785,0.227,0.222,0.0050000000000000044
"Park, Hoy","660829","2021","150","92",0.195,0.216,-0.02099999999999999,0.336,0.34,-0.0040000000000000036,0.279,0.292,-0.012999999999999956
"Hill, Derek","656537","2021","150","97",0.259,0.245,0.014000000000000012,0.388,0.35,0.038000000000000034,0.305,0.289,0.016000000000000014
"Dyson, Jarrod","502481","2021","149","106",0.207,0.22,-0.013000000000000012,0.289,0.285,0.0040000000000000036,0.243,0.251,-0.008000000000000007
"Raleigh, Cal","663728","2021","148","88",0.18,0.179,0.0010000000000000009,0.309,0.292,0.017000000000000015,0.231,0.227,0.0040000000000000036
"Alford, Anthony","546990","2021","148","75",0.233,0.199,0.034,0.406,0.383,0.02300000000000002,0.31,0.289,0.02100000000000002
"Lewis, Kyle","641786","2021","147","93",0.246,0.252,-0.006000000000000005,0.392,0.471,-0.07899999999999996,0.32,0.35,-0.02999999999999997
"Trout, Mike","545361","2021","146","76",0.333,0.303,0.030000000000000027,0.624,0.576,0.04800000000000004,0.451,0.425,0.026000000000000023
"Wade, Tyler","642180","2021","145","90",0.268,0.199,0.069,0.323,0.247,0.07600000000000001,0.304,0.254,0.04999999999999999
"Nogowski, John","596056","2021","143","108",0.233,0.241,-0.00799999999999998,0.31,0.312,-0.0020000000000000018,0.273,0.279,-0.006000000000000005
"Ruiz, Rio","547004","2021","141","90",0.168,0.184,-0.015999999999999986,0.272,0.288,-0.01599999999999996,0.231,0.249,-0.017999999999999988
"Engel, Adam","641553","2021","140","93",0.252,0.267,-0.015000000000000013,0.496,0.44,0.055999999999999994,0.354,0.348,0.006000000000000005
"Adell, Jo","666176","2021","140","99",0.246,0.259,-0.013000000000000012,0.408,0.415,-0.007000000000000006,0.303,0.317,-0.014000000000000012
"Wynns, Austin","642851","2021","139","100",0.185,0.201,-0.016000000000000014,0.308,0.296,0.01200000000000001,0.236,0.242,-0.006000000000000005
"Williams, Justin","642211","2021","137","73",0.16,0.241,-0.08099999999999999,0.261,0.406,-0.14500000000000002,0.229,0.316,-0.087
"Cordero, Franchy","614173","2021","136","77",0.189,0.194,-0.0050000000000000044,0.26,0.293,-0.032999999999999974,0.222,0.239,-0.016999999999999987
"Mondesi, Adalberto","609275","2021","136","86",0.23,0.233,-0.0030000000000000027,0.452,0.473,-0.020999999999999963,0.306,0.318,-0.01200000000000001
"Hamilton, Billy","571740","2021","135","84",0.22,0.2,0.01999999999999999,0.378,0.265,0.11299999999999999,0.262,0.216,0.04600000000000001
"Schrock, Max","621011","2021","134","102",0.288,0.265,0.022999999999999965,0.448,0.37,0.07800000000000001,0.329,0.293,0.03600000000000003
"Tom, Ka'ai","664789","2021","133","75",0.139,0.195,-0.055999999999999994,0.231,0.28,-0.049000000000000016,0.239,0.289,-0.04999999999999999
"Clement, Ernie","676391","2021","133","105",0.231,0.255,-0.023999999999999994,0.339,0.356,-0.01699999999999996,0.275,0.293,-0.01799999999999996
"Estrada, Thairo","642731","2021","132","98",0.273,0.239,0.03400000000000003,0.479,0.421,0.057999999999999996,0.346,0.313,0.032999999999999974
"Maton, Nick","665155","2021","131","80",0.256,0.226,0.03,0.385,0.337,0.04799999999999999,0.309,0.281,0.02799999999999997
"Tucker, Cole","657061","2021","131","85",0.222,0.222,0,0.342,0.306,0.03600000000000003,0.282,0.274,0.007999999999999952
"Díaz, Lewin","650331","2021","128","89",0.205,0.221,-0.016000000000000014,0.451,0.442,0.009000000000000008,0.288,0.294,-0.006000000000000005
"Rogers, Jake","668670","2021","127","70",0.239,0.211,0.027999999999999997,0.496,0.407,0.08900000000000002,0.339,0.298,0.041000000000000036
"Mercer, Jordy","474568","2021","127","84",0.254,0.239,0.015000000000000013,0.364,0.351,0.013000000000000012,0.294,0.284,0.010000000000000009
"Santana, Danny","542454","2021","127","86",0.181,0.191,-0.010000000000000009,0.345,0.365,-0.020000000000000018,0.261,0.275,-0.014000000000000012
"Hicks, Aaron","543305","2021","126","80",0.194,0.24,-0.045999999999999985,0.333,0.421,-0.08799999999999997,0.279,0.333,-0.05399999999999999
"Chavis, Michael","656308","2021","124","80",0.248,0.234,0.013999999999999985,0.397,0.351,0.04600000000000004,0.277,0.256,0.02100000000000002
"Nootbaar, Lars","663457","2021","124","83",0.239,0.213,0.025999999999999995,0.422,0.349,0.07300000000000001,0.316,0.286,0.030000000000000027
"Gallagher, Cam","595956","2021","124","95",0.25,0.25,0,0.33,0.314,0.016000000000000014,0.276,0.275,0.0010000000000000009
"Senzel, Nick","669222","2021","124","96",0.252,0.31,-0.057999999999999996,0.315,0.438,-0.123,0.286,0.357,-0.07100000000000001
"Marmolejos, José","592530","2021","122","68",0.16,0.184,-0.023999999999999994,0.311,0.348,-0.03699999999999998,0.256,0.279,-0.02300000000000002
"Long Jr., Shed","643418","2021","121","73",0.198,0.203,-0.0050000000000000044,0.36,0.321,0.03899999999999998,0.268,0.26,0.008000000000000007
"Adams, Riley","656180","2021","120","59",0.222,0.195,0.026999999999999996,0.384,0.363,0.02100000000000002,0.332,0.317,0.015000000000000013
"García, Robel","596825","2021","117","66",0.151,0.185,-0.034,0.208,0.238,-0.03,0.194,0.224,-0.03
"Cameron, Daz","663662","2021","115","65",0.194,0.202,-0.008000000000000007,0.359,0.355,0.0040000000000000036,0.281,0.284,-0.002999999999999947
"Davis, Khris","501981","2021","114","73",0.206,0.217,-0.01100000000000001,0.363,0.412,-0.04899999999999999,0.274,0.311,-0.03699999999999998
"Chirinos, Robinson","455139","2021","112","62",0.227,0.189,0.038000000000000006,0.454,0.362,0.09200000000000003,0.336,0.291,0.04500000000000004
"Duran, Jarren","680776","2021","112","68",0.215,0.223,-0.008000000000000007,0.336,0.306,0.030000000000000027,0.247,0.245,0.0020000000000000018
"Olivares, Edward","658668","2021","111","84",0.238,0.236,0.0020000000000000018,0.406,0.389,0.017000000000000015,0.301,0.297,0.0040000000000000036
"Avila, Alex","488671","2021","111","53",0.191,0.176,0.015000000000000013,0.348,0.316,0.03199999999999997,0.311,0.297,0.014000000000000012
"Jones, Taylor","622100","2021","108","75",0.245,0.21,0.035,0.402,0.33,0.07200000000000001,0.283,0.249,0.033999999999999975
"Williams, Luke","663897","2021","108","75",0.245,0.226,0.01899999999999999,0.316,0.28,0.035999999999999976,0.283,0.266,0.01699999999999996
"Garlick, Kyle","664247","2021","107","68",0.232,0.25,-0.017999999999999988,0.465,0.515,-0.04999999999999999,0.314,0.345,-0.030999999999999972
"Barrera, Tres","668663","2021","107","69",0.264,0.243,0.02100000000000002,0.385,0.34,0.044999999999999984,0.333,0.311,0.02200000000000002
"Parra, Gerardo","467827","2021","107","69",0.237,0.213,0.023999999999999994,0.351,0.297,0.05399999999999999,0.282,0.253,0.02899999999999997
"Smith, Kevan","607345","2021","106","64",0.168,0.185,-0.016999999999999987,0.2,0.24,-0.03999999999999998,0.196,0.219,-0.022999999999999993
"Jones, JaCoby","592444","2021","105","58",0.17,0.197,-0.026999999999999996,0.25,0.333,-0.08300000000000002,0.204,0.247,-0.04300000000000001
"Martin, Richie","621006","2021","105","72",0.235,0.21,0.024999999999999994,0.286,0.266,0.019999999999999962,0.246,0.232,0.013999999999999985
"Zavala, Seby","664874","2021","104","56",0.183,0.145,0.038000000000000006,0.376,0.291,0.08500000000000002,0.265,0.219,0.04600000000000001
"White, Evan","657108","2021","104","66",0.144,0.191,-0.047000000000000014,0.237,0.293,-0.055999999999999994,0.197,0.24,-0.04299999999999998
"Young, Andrew","670370","2021","104","47",0.209,0.197,0.011999999999999983,0.484,0.431,0.05299999999999999,0.332,0.312,0.020000000000000018
"Davis, Jonathan","641505","2021","103","62",0.126,0.194,-0.068,0.172,0.306,-0.134,0.21,0.284,-0.07399999999999998
"Rivera, Emmanuel","656896","2021","98","69",0.256,0.28,-0.02400000000000002,0.333,0.377,-0.043999999999999984,0.289,0.317,-0.028000000000000025
"Rortvedt, Ben","666163","2021","98","62",0.169,0.202,-0.033,0.281,0.344,-0.06299999999999994,0.227,0.267,-0.04000000000000001
"Valera, Breyvic","591971","2021","97","77",0.253,0.251,0.0020000000000000018,0.356,0.318,0.03799999999999998,0.293,0.284,0.009000000000000008
"Ruiz, Keibert","660688","2021","96","79",0.273,0.258,0.015000000000000013,0.409,0.376,0.032999999999999974,0.325,0.307,0.018000000000000016
"Leyba, Domingo","642736","2021","96","64",0.115,0.181,-0.06599999999999999,0.161,0.254,-0.093,0.172,0.236,-0.064
"Garcia, Aramis","605244","2021","94","62",0.205,0.191,0.013999999999999985,0.318,0.293,0.025000000000000022,0.244,0.229,0.014999999999999986
"Haggerty, Sam","664059","2021","94","59",0.186,0.218,-0.032,0.291,0.372,-0.08100000000000002,0.24,0.285,-0.044999999999999984
"Castro, Rodolfo","666801","2021","93","59",0.198,0.22,-0.021999999999999992,0.395,0.39,0.0050000000000000044,0.281,0.292,-0.010999999999999954
"Rondón, José","602922","2021","90","65",0.263,0.238,0.025000000000000022,0.412,0.359,0.05299999999999999,0.316,0.297,0.019000000000000017
"Robertson, Daniel","621002","2021","90","47",0.164,0.179,-0.014999999999999986,0.274,0.29,-0.01599999999999996,0.265,0.281,-0.016000000000000014
"Inciarte, Ender","542255","2021","89","60",0.215,0.186,0.028999999999999998,0.316,0.254,0.062,0.262,0.229,0.033
"Arcia, Orlando","606115","2021","89","63",0.198,0.199,-0.0010000000000000009,0.309,0.308,0.0010000000000000009,0.245,0.25,-0.0050000000000000044
"Drury, Brandon","592273","2021","88","62",0.274,0.206,0.06800000000000003,0.476,0.348,0.128,0.333,0.257,0.07600000000000001
"Mazeika, Patrick","664850","2021","87","62",0.19,0.184,0.006000000000000005,0.266,0.264,0.0020000000000000018,0.228,0.231,-0.0030000000000000027
"Reyes, Pablo","622569","2021","87","63",0.256,0.227,0.028999999999999998,0.359,0.318,0.04099999999999998,0.303,0.277,0.025999999999999968
"Sandoval, Pablo","467055","2021","86","48",0.178,0.203,-0.025000000000000022,0.342,0.39,-0.04799999999999999,0.291,0.316,-0.025000000000000022
"Paredes, Isaac","670623","2021","85","63",0.208,0.225,-0.017000000000000015,0.319,0.307,0.01200000000000001,0.274,0.282,-0.007999999999999952
"Isbel, Kyle","664728","2021","83","53",0.276,0.204,0.07200000000000004,0.434,0.286,0.14800000000000002,0.333,0.251,0.08200000000000002
"Vargas, Ildemaro","545121","2021","83","60",0.156,0.214,-0.057999999999999996,0.221,0.279,-0.058000000000000024,0.192,0.244,-0.05199999999999999
"Ellis, Drew","656403","2021","83","42",0.13,0.134,-0.0040000000000000036,0.203,0.191,0.01200000000000001,0.23,0.229,0.0010000000000000009
"Sisco, Chance","642082","2021","83","53",0.149,0.159,-0.010000000000000009,0.189,0.224,-0.035,0.205,0.224,-0.019000000000000017
"Buehler, Walker","621111","2021","82","32",0.101,0.082,0.019000000000000003,0.13,0.112,0.018000000000000002,0.14,0.126,0.014000000000000012
"Greiner, Grayson","606988","2021","82","42",0.236,0.169,0.06699999999999998,0.333,0.26,0.07300000000000001,0.293,0.24,0.05299999999999999
"Vosler, Jason","613564","2021","82","53",0.178,0.215,-0.037000000000000005,0.356,0.402,-0.04600000000000004,0.261,0.296,-0.034999999999999976
"Blandino, Alex","607468","2021","82","42",0.2,0.174,0.026000000000000023,0.257,0.244,0.013000000000000012,0.27,0.256,0.014000000000000012
"Johnson, Daniel","669288","2021","81","50",0.221,0.208,0.013000000000000012,0.377,0.375,0.0020000000000000018,0.274,0.27,0.0040000000000000036
"Rivera, René","425784","2021","78","43",0.232,0.196,0.036000000000000004,0.362,0.334,0.02799999999999997,0.288,0.263,0.024999999999999967
"Rivas, Webster","593590","2021","77","53",0.221,0.199,0.021999999999999992,0.338,0.278,0.06,0.286,0.257,0.02899999999999997
"Vierling, Matt","663837","2021","77","52",0.324,0.292,0.03200000000000003,0.479,0.411,0.068,0.356,0.32,0.035999999999999976
"Pozo, Yohel","650968","2021","77","64",0.284,0.274,0.009999999999999953,0.378,0.386,-0.008000000000000007,0.3,0.3,0
"Wilkerson, Stevie","592859","2021","76","42",0.167,0.155,0.01200000000000001,0.208,0.209,-0.0010000000000000009,0.19,0.186,0.0040000000000000036
"Araúz, Jonathan","660620","2021","75","52",0.185,0.197,-0.01200000000000001,0.369,0.31,0.059,0.282,0.27,0.011999999999999955
"Wainwright, Adam","425794","2021","74","46",0.123,0.14,-0.017000000000000015,0.158,0.203,-0.04500000000000001,0.149,0.176,-0.026999999999999996
"Alvarez, Eddy","657193","2021","74","46",0.188,0.239,-0.05099999999999999,0.328,0.405,-0.07700000000000001,0.277,0.327,-0.04999999999999999
"Wheeler, Zack","554430","2021","73","34",0.162,0.124,0.038000000000000006,0.191,0.143,0.048000000000000015,0.153,0.118,0.035
"Jones, Jahmai","663330","2021","72","41",0.149,0.145,0.0040000000000000036,0.194,0.225,-0.031,0.186,0.195,-0.009000000000000008
"Ford, Mike","645801","2021","72","37",0.133,0.183,-0.04999999999999999,0.283,0.412,-0.129,0.254,0.317,-0.063
"Raley, Luke","670042","2021","72","41",0.182,0.217,-0.035,0.288,0.421,-0.133,0.236,0.302,-0.066
"McCarthy, Jake","664983","2021","70","37",0.22,0.158,0.062,0.373,0.252,0.121,0.315,0.255,0.06
"Urías, Julio","628711","2021","70","47",0.203,0.139,0.064,0.237,0.189,0.04799999999999999,0.2,0.151,0.049000000000000016
"Walton, Donovan","622268","2021","69","50",0.206,0.226,-0.020000000000000018,0.365,0.335,0.02999999999999997,0.267,0.269,-0.0020000000000000018
"Joyce, Matt","459964","2021","69","40",0.091,0.162,-0.07100000000000001,0.218,0.299,-0.08099999999999999,0.219,0.275,-0.05600000000000002
"Pache, Cristian","665506","2021","68","40",0.111,0.15,-0.03899999999999999,0.206,0.238,-0.032,0.159,0.192,-0.033
"Garneau, Dustin","572863","2021","68","46",0.21,0.206,0.0040000000000000036,0.581,0.471,0.10999999999999999,0.335,0.303,0.03200000000000003
"Velazquez, Andrew","623205","2021","68","44",0.224,0.22,0.0040000000000000036,0.358,0.366,-0.008000000000000007,0.252,0.256,-0.0040000000000000036
"Fried, Max","608331","2021","67","45",0.273,0.235,0.038000000000000034,0.327,0.319,0.008000000000000007,0.289,0.27,0.01899999999999996
"Wong, Kean","642221","2021","66","47",0.167,0.217,-0.04999999999999999,0.233,0.329,-0.096,0.187,0.25,-0.063
"Neuse, Sheldon","641914","2021","66","39",0.169,0.193,-0.023999999999999994,0.323,0.382,-0.059,0.214,0.249,-0.035
"Wallach, Chad","595453","2021","66","30",0.2,0.112,0.08800000000000001,0.267,0.164,0.10300000000000001,0.224,0.167,0.056999999999999995
"Mahle, Tyler","641816","2021","66","43",0.055,0.149,-0.094,0.055,0.22,-0.165,0.092,0.198,-0.10600000000000001
"Craig, Will","643269","2021","65","38",0.217,0.181,0.036000000000000004,0.3,0.269,0.030999999999999972,0.251,0.226,0.024999999999999994
"Freeman, Mike","502273","2021","65","39",0.186,0.204,-0.017999999999999988,0.186,0.236,-0.04999999999999999,0.206,0.232,-0.026000000000000023
"Alcantara, Sandy","645261","2021","64","15",0.034,0.044,-0.009999999999999995,0.052,0.052,0,0.079,0.087,-0.007999999999999993
"Romine, Andrew","461865","2021","64","36",0.183,0.19,-0.007000000000000006,0.267,0.234,0.033,0.223,0.217,0.006000000000000005
"Nola, Aaron","605400","2021","63","28",0.143,0.103,0.039999999999999994,0.184,0.133,0.05099999999999999,0.197,0.179,0.018000000000000016
"Corbin, Patrick","571578","2021","63","36",0.132,0.138,-0.006000000000000005,0.132,0.156,-0.023999999999999994,0.147,0.161,-0.014000000000000012
"Scherzer, Max","453286","2021","63","35",0,0.072,-0.072,0,0.096,-0.096,0,0.076,-0.076
"Celestino, Gilberto","665482","2021","62","45",0.136,0.189,-0.05299999999999999,0.288,0.32,-0.03200000000000003,0.201,0.241,-0.03999999999999998
"Morton, Charlie","450203","2021","62","31",0.127,0.136,-0.009000000000000008,0.145,0.17,-0.025000000000000022,0.118,0.134,-0.016000000000000014
"Romine, Austin","519222","2021","62","38",0.217,0.159,0.057999999999999996,0.3,0.235,0.065,0.237,0.187,0.04999999999999999
"DeSclafani, Anthony","543101","2021","62","25",0.039,0.072,-0.032999999999999995,0.059,0.104,-0.045,0.089,0.121,-0.032
"Gausman, Kevin","592332","2021","62","29",0.185,0.106,0.079,0.185,0.12,0.065,0.178,0.121,0.056999999999999995
"Quinn, Roman","596451","2021","62","33",0.173,0.204,-0.031,0.288,0.271,0.01699999999999996,0.275,0.286,-0.010999999999999954
"Hendricks, Kyle","543294","2021","61","33",0.115,0.114,0.0010000000000000009,0.135,0.132,0.0030000000000000027,0.13,0.13,0
"O'Grady, Brian","657434","2021","61","36",0.157,0.197,-0.04000000000000001,0.333,0.344,-0.010999999999999954,0.265,0.293,-0.02799999999999997
"Bolt, Skye","621450","2021","60","44",0.088,0.187,-0.099,0.158,0.267,-0.10900000000000001,0.113,0.204,-0.09099999999999998
"Márquez, Germán","608566","2021","60","47",0.264,0.274,-0.010000000000000009,0.415,0.38,0.034999999999999976,0.288,0.284,0.0040000000000000036
"Ríos, Edwin","621458","2021","60","33",0.078,0.137,-0.05900000000000001,0.137,0.29,-0.15299999999999997,0.182,0.256,-0.07400000000000001
"Castillo, Luis","622491","2021","59","35",0.163,0.123,0.04000000000000001,0.204,0.16,0.043999999999999984,0.169,0.135,0.034
"Miley, Wade","489119","2021","59","43",0.185,0.219,-0.034,0.241,0.266,-0.025000000000000022,0.21,0.238,-0.027999999999999997
"Burnes, Corbin","669203","2021","59","30",0.154,0.126,0.027999999999999997,0.154,0.142,0.01200000000000001,0.166,0.15,0.016000000000000014
"Stroman, Marcus","573186","2021","58","30",0.098,0.115,-0.017,0.137,0.136,0.0010000000000000009,0.143,0.155,-0.01200000000000001
"Kelly, Merrill","518876","2021","58","27",0.064,0.067,-0.0030000000000000027,0.085,0.075,0.010000000000000009,0.113,0.113,0
"DeShields, Delino","592261","2021","58","38",0.255,0.216,0.03900000000000001,0.426,0.405,0.020999999999999963,0.352,0.328,0.023999999999999966
"Woodruff, Brandon","605540","2021","58","27",0.115,0.116,-0.0010000000000000009,0.115,0.138,-0.023000000000000007,0.134,0.143,-0.00899999999999998
"Musgrove, Joe","605397","2021","57","33",0.137,0.107,0.030000000000000013,0.176,0.12,0.055999999999999994,0.143,0.112,0.030999999999999986
"Barrero, Jose","676480","2021","56","33",0.2,0.16,0.04000000000000001,0.32,0.27,0.04999999999999999,0.271,0.238,0.03300000000000003
"Marchán, Rafael","665561","2021","56","42",0.231,0.255,-0.023999999999999994,0.346,0.319,0.02699999999999997,0.277,0.282,-0.004999999999999949
"Ramos, Henry","592656","2021","55","39",0.2,0.213,-0.012999999999999984,0.3,0.32,-0.020000000000000018,0.244,0.261,-0.017000000000000015
"Darvish, Yu","506433","2021","55","29",0.094,0.142,-0.04799999999999999,0.132,0.179,-0.046999999999999986,0.108,0.151,-0.043
"Núñez, Renato","600524","2021","55","37",0.189,0.176,0.013000000000000012,0.472,0.267,0.20499999999999996,0.287,0.211,0.07599999999999998
"Almora Jr., Albert","546991","2021","54","35",0.115,0.138,-0.023000000000000007,0.173,0.188,-0.015000000000000013,0.143,0.161,-0.018000000000000016
"Fargas, Johneshwy","641561","2021","54","38",0.25,0.207,0.04300000000000001,0.385,0.251,0.134,0.275,0.209,0.06600000000000003
"Webb, Logan","657277","2021","53","30",0.13,0.124,0.006000000000000005,0.283,0.267,0.01599999999999996,0.192,0.184,0.008000000000000007
"Bumgarner, Madison","518516","2021","52","13",0.103,0.096,0.006999999999999992,0.128,0.147,-0.01899999999999999,0.217,0.22,-0.0030000000000000027
"Mathisen, Wyatt","621500","2021","51","22",0.119,0.176,-0.056999999999999995,0.19,0.279,-0.08900000000000002,0.219,0.27,-0.05100000000000002
"Lester, Jon","452657","2021","51","25",0.167,0.181,-0.013999999999999985,0.271,0.287,-0.01599999999999996,0.205,0.219,-0.014000000000000012
"Senzatela, Antonio","622608","2021","51","32",0.051,0.073,-0.022,0.051,0.099,-0.04800000000000001,0.045,0.074,-0.028999999999999998
"Walker, Taijuan","592836","2021","51","20",0.106,0.119,-0.012999999999999998,0.106,0.136,-0.030000000000000013,0.119,0.138,-0.019000000000000017
"Trejo, Alan","676701","2021","50","32",0.217,0.245,-0.027999999999999997,0.326,0.376,-0.04999999999999999,0.245,0.278,-0.03300000000000003
"Gray, Jon","592351","2021","50","18",0.106,0.098,0.007999999999999993,0.106,0.12,-0.013999999999999999,0.094,0.095,-0.0010000000000000009
"Marcano, Tucupita","672779","2021","50","35",0.182,0.233,-0.05100000000000002,0.205,0.293,-0.088,0.231,0.287,-0.055999999999999966
"Owings, Chris","572008","2021","50","28",0.326,0.216,0.11000000000000001,0.628,0.413,0.21500000000000002,0.431,0.318,0.11299999999999999
"Siri, Jose","642350","2021","49","29",0.304,0.262,0.04199999999999998,0.609,0.595,0.014000000000000012,0.401,0.378,0.02300000000000002
"Rivas III, Alfonso","663845","2021","49","28",0.318,0.229,0.089,0.409,0.336,0.07299999999999995,0.353,0.289,0.064
"Terry, Curtis","663799","2021","48","30",0.089,0.148,-0.059,0.133,0.226,-0.093,0.132,0.193,-0.061
"Allen, Greg","656185","2021","48","25",0.27,0.213,0.05700000000000002,0.432,0.301,0.131,0.375,0.318,0.056999999999999995
"Wood, Alex","622072","2021","47","16",0,0.032,-0.032,0,0.037,-0.037,0.08,0.108,-0.027999999999999997
"Rogers, Trevor","669432","2021","46","18",0.07,0.069,0.0010000000000000009,0.07,0.074,-0.00399999999999999,0.076,0.079,-0.0030000000000000027
"Fowler, Dustin","641583","2021","46","22",0.171,0.136,0.035,0.195,0.167,0.027999999999999997,0.202,0.183,0.019000000000000017
"Houser, Adrian","605288","2021","46","14",0.071,0.1,-0.029000000000000012,0.214,0.218,-0.0040000000000000036,0.143,0.158,-0.015000000000000013
"Devers, José","672701","2021","46","31",0.244,0.264,-0.020000000000000018,0.317,0.309,0.008000000000000007,0.276,0.284,-0.007999999999999952
"Peralta, Freddy","642547","2021","45","22",0.093,0.132,-0.03900000000000001,0.093,0.148,-0.05499999999999999,0.096,0.137,-0.04100000000000001
"Martini, Nick","605361","2021","45","29",0.27,0.27,0,0.297,0.407,-0.10999999999999999,0.287,0.326,-0.039000000000000035
"Nottingham, Jacob","641924","2021","45","21",0.15,0.142,0.008000000000000007,0.4,0.344,0.05600000000000005,0.263,0.246,0.017000000000000015
"Gittens, Chris","656467","2021","44","24",0.111,0.205,-0.09399999999999999,0.194,0.339,-0.14500000000000002,0.216,0.302,-0.086
"Rivero, Sebastián ","665861","2021","44","25",0.175,0.186,-0.01100000000000001,0.225,0.256,-0.031,0.22,0.238,-0.017999999999999988
"Davies, Zach","605200","2021","44","36",0.176,0.161,0.014999999999999986,0.176,0.198,-0.02200000000000002,0.155,0.156,-0.0010000000000000009
"Smyly, Drew","592767","2021","43","24",0.073,0.093,-0.020000000000000004,0.073,0.105,-0.032,0.064,0.087,-0.022999999999999993
"Brubaker, JT","664141","2021","43","24",0.079,0.109,-0.03,0.079,0.128,-0.049,0.129,0.163,-0.034
"Gray, Sonny","543243","2021","43","32",0.146,0.14,0.005999999999999978,0.146,0.157,-0.01100000000000001,0.142,0.148,-0.006000000000000005
"Fedde, Erick","607200","2021","43","28",0,0.084,-0.084,0,0.091,-0.091,0.018,0.096,-0.078
"Oliva, Jared","666931","2021","43","30",0.175,0.2,-0.025000000000000022,0.225,0.231,-0.006000000000000005,0.197,0.214,-0.016999999999999987
